Tanggal,Waktu,Link,Nama Akun,Komentar,Tipe
2021-06-10,00:46:30,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxEy9BteaRzqCcw-h54AaABAg.9OKdue_Uyfx9OOOQPa3hck,@habibahluthfiana736,"Huhuu, semoga dapett yaa nanti sefakultas sama aku wkwk",Balasan
2021-06-12,23:01:20,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxEy9BteaRzqCcw-h54AaABAg.9OKdue_Uyfx9OVvloBp5vY,@ghanirdharma8374,Aamiin semangat ya semoga nyusul sini🙏,Balasan
2021-06-13,01:10:08,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxEy9BteaRzqCcw-h54AaABAg.9OKdue_Uyfx9OW9W7jM_37,@andinidesy_,Aamiin,Balasan
2021-06-13,05:13:18,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxEy9BteaRzqCcw-h54AaABAg.9OKdue_Uyfx9OWaLAaECcp,@putriismika7569,Ditunggu untuk jadi adek tingkat kuu semangatt adekk,Balasan
2021-06-15,15:31:06,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxEy9BteaRzqCcw-h54AaABAg.9OKdue_Uyfx9ObqcnZgtiA,@ilhamaldila5186,Ya. Semoga betah dengan ramahnya serta bijaknya dosen Psikologi.,Balasan
2021-06-08,13:50:52,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyhYP7Re2KyX0_RWnt4AaABAg,@m.sulthonalamsyah5048,UNSOED TOUR Kak,Komentar
2021-06-08,13:32:18,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw5jwxfMTzOS8vraYJ4AaABAg,@xxtri843,UB KAMPUS  TUOR DONG KK,Komentar
2021-06-08,13:28:11,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwOLzH4v1HqwoFszSB4AaABAg,@lailaanuril,"Request kampus tour: 
• UNDIP
• UB",Komentar
2021-06-10,01:15:32,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwOLzH4v1HqwoFszSB4AaABAg.9OKb-LZoaxq9OORk2JxNhC,@muzanesia522,"Undip luar kampus sekalian ya kak🤣🤣🤣
Ga kebayang pasti panjang bet durasinya",Balasan
2021-06-10,01:25:48,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwOLzH4v1HqwoFszSB4AaABAg.9OKb-LZoaxq9OOSvFUrwTF,@satrioajipamungkas1443,"Yupsss, ke UB lagi dong..",Balasan
2021-06-08,13:21:48,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyYj_fthK2KxwjvKzN4AaABAg,@sucirahmandhani5338,Kerennn banget UNNES,Komentar
2021-06-08,13:21:32,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxUlGV7DQ9ztSLMOvB4AaABAg,@sucirahmandhani5338,Undippp mass,Komentar
2021-06-08,13:20:19,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxS6EttIXjoM_a9MV94AaABAg,@muhammadfauzi6909,Wah keren bat sih ini 💛💛💛,Komentar
2021-06-08,13:19:09,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyCvxPL3jvYon6Ki354AaABAg,@ahmadsukronfahminudin3360,Mantap kak..... Semangat.... Jadi kaum muda yang mengedukasi,Komentar
2021-06-08,13:15:37,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx71JwV_TC8WaE3DCB4AaABAg,@m.dhiyaulhaq2286,"Next, UNISSULA mas",Komentar
2021-06-08,13:14:58,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw0kWJxZNH-ixAybu54AaABAg,@egamrochmat,POLINES mas :v,Komentar
2021-06-08,13:11:21,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxAdD2TWzOGkj9oCyR4AaABAg,@ahmadsalman1957,Unej dong kak,Komentar
2021-06-08,13:10:43,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwUiBaNr4bVkAbB0xd4AaABAg,@putrakartikapraja9377,Mas udah pernah bikin konten campus tour di UII blom?,Komentar
2021-06-08,13:10:26,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyVh9aw4GGsy4TQOW94AaABAg,@agung_darma,Undip kak,Komentar
2021-06-08,13:05:34,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzQiA7YtNJSQ7x1d394AaABAg,@mekaa.w1300,Sambang Uin Walisongo mas nang,Komentar
2021-06-08,13:03:47,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw1_NyFaPfZS4DJ3vN4AaABAg,@aminatuzzuhriyah33,"Bismillah , semoga lolos sbmptn 2021 unnes aamiin",Komentar
2021-07-20,10:14:56,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw1_NyFaPfZS4DJ3vN4AaABAg.9OKZCesSofI9Q0PGgH97wB,@RevanNuradhi,lolos ga nih?,Balasan
2021-07-20,10:54:48,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw1_NyFaPfZS4DJ3vN4AaABAg.9OKZCesSofI9Q0TpklaXyt,@aminatuzzuhriyah33,Alhamdulillah lolos,Balasan
2021-06-08,13:03:43,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzNeRpC708LlxPGCr94AaABAg,@bonarparluhutan1476,"Next lagi kak Danang, paling suka deh sama konten konten nya, shot video nya keren",Komentar
2021-06-08,13:02:05,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwpQZ2xZCefaXvv6gB4AaABAg,@restiwahyuni4341,Karen mas danang tp knp nggk sama fakultas2nya si?? Jadi nggk ketmu mas danang deh,Komentar
2021-06-08,13:02:21,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwpQZ2xZCefaXvv6gB4AaABAg.9OKZ0DYilsS9OKZ28cf41x,@restiwahyuni4341,*keren,Balasan
2021-06-08,12:59:08,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyJ-xmVzpjKGwGUbY94AaABAg,@lutfinuranas,Kalau kata orang-orang sih UI nya Semarang🔥,Komentar
2021-06-19,05:09:33,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyJ-xmVzpjKGwGUbY94AaABAg.9OKYfdGGikw9Ol1fsi08Eg,@asiancomparasion7656,Kalo UNDIP?,Balasan
2021-06-19,08:05:28,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyJ-xmVzpjKGwGUbY94AaABAg.9OKYfdGGikw9OlLoMUgh25,@cikbin_,UI : Unnes Indah,Balasan
2021-06-21,12:23:17,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyJ-xmVzpjKGwGUbY94AaABAg.9OKYfdGGikw9OqxuRVUhgE,@pramudyakamaljumblat7253,UI Cabang gunung Pati,Balasan
2021-06-23,08:31:21,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyJ-xmVzpjKGwGUbY94AaABAg.9OKYfdGGikw9OvgxP-nzDj,@yoshuasantoso8467,"@@asiancomparasion7656 krna jas almamaternya unnes warnanya jga kuning kek UI, dan lanskap kampusnya hijau adem kek UI",Balasan
2021-06-29,06:07:09,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyJ-xmVzpjKGwGUbY94AaABAg.9OKYfdGGikw9P9tD_vzrpt,@agustinussunarto403,@@asiancomparasion7656 UI= Unnes Indonesia,Balasan
2021-06-08,12:55:02,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugz61cqRaJcRpFX7dcJ4AaABAg,@ardhinurikhsan3270,UI ITB IPB,Komentar
2021-06-08,12:51:34,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx-zdVocP-Q_WtsC5V4AaABAg,@shaffanurramandani2414,next undip ka,Komentar
2021-06-08,12:48:36,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzE8mqhJu9edhhiCMx4AaABAg,@ikamaulida3510,Bismillah Unnes tahun depan jadi Maba unnes aamiin,Komentar
2021-06-09,11:04:20,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzE8mqhJu9edhhiCMx4AaABAg.9OKXTQT4Bp69OMvKeNrTsJ,@yaya2110,Aamiin,Balasan
2021-06-12,09:19:32,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzE8mqhJu9edhhiCMx4AaABAg.9OKXTQT4Bp69OUSihcm5Tq,@laulidab4344,aamiin,Balasan
2021-07-01,00:54:30,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzE8mqhJu9edhhiCMx4AaABAg.9OKXTQT4Bp69PEU1N09ce5,@akhrinauliarahmah1818,Aamiin,Balasan
2021-06-08,12:48:00,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyiiJ1tDYHmVA5EjnB4AaABAg,@HaloBrawijaya,Main main ke UB bang review kampus UB xixi,Komentar
2021-06-08,17:21:47,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyiiJ1tDYHmVA5EjnB4AaABAg.9OKXP-6KHAA9OL0jHANa9W,@thesadewa,"siaap, semoga secepatnya main ke Malang yaa",Balasan
2021-06-08,12:45:43,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzONPQ5y3zXB-I4_4J4AaABAg,@ikamaulida3510,Ini bang danang ketemu bang ali maskur ya wkwk,Komentar
2021-06-08,12:43:38,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwX9ihigxTNZBDrBPp4AaABAg,@m_blue8679,"UNY DONG
ATAU GAK UB",Komentar
2021-06-08,12:43:29,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugwy9UQEEoeNDnpjX0J4AaABAg,@mirandaargataa,Aaa kangen unnes :( udh semester 6 jarang ke unnes,Komentar
2021-06-08,12:41:34,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwMsAqmQLtITuxn8Od4AaABAg,@fajarsubekti_ft1740,Uny bang,Komentar
2021-06-08,12:31:00,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyCGnQJTLMETvL_kfZ4AaABAg,@nadilaazrafarzana1223,Sekolah vokasi ipb,Komentar
2021-06-08,12:28:11,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzbGF9Dh_qYJ6Cz_gN4AaABAg,@mohlutfi8213,Bang ke STIFAR SEMARANG  dong,Komentar
2021-06-08,12:22:44,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwH_kqGrQrKaqa_aF14AaABAg,@arifsetiawan5781,Dulu Tiger woods kuliah disini...,Komentar
2021-06-08,12:18:08,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwgtF4kqAmxuGlxHO54AaABAg,@vanwildansoekoco8369,Campus tour Undip mas e,Komentar
2021-06-08,12:16:57,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyjD85cHtneSHj1F8B4AaABAg,@rasyaandika6612,Unsoed dong kak,Komentar
2021-06-08,12:16:24,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzBigDqDUqT5imRe4R4AaABAg,@jodhikusuma6174,Ke Undip Sabi kali mass,Komentar
2021-06-08,12:16:06,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy6HIn09H6RF0FiCip4AaABAg,@alwikiswoyo582,Unnes ternyata mantap👍👍,Komentar
2021-06-08,12:12:34,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxH3Baf4Qb11NWUJyV4AaABAg,@dentyp.9671,"Wahh Unnes nihh
Mantap keren bgt mas",Komentar
2021-06-08,11:57:26,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzhXxIyPIfsEaeyTYB4AaABAg,@Yoga_NA,Bukan maenn keren dahh😍,Komentar
2021-06-08,11:56:49,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwWrNGDGhYFQcClH3h4AaABAg,@Yoga_NA,Bukan maenn keren dahh😍,Komentar
2021-06-08,11:51:56,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwJ6iIfYjo36DORjNt4AaABAg,@AliMaskurNt,Selamat datang di Universitas Negeri Semarang,Komentar
2021-06-08,11:41:07,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy2BSvYOPAUr7-8Ybl4AaABAg,@ajengaulia1556,Unnes tunggu aku jadi maba yaaaaa😙,Komentar
2021-06-08,11:36:54,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxi81zVbADHfM5yOJB4AaABAg,@Farah-cf2ih,Kyk pilem,Komentar
2021-06-08,11:32:22,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzr-6YwQeg10Tk3dqN4AaABAg,@dedefauzi3469,Next Upn jogja mas,Komentar
2021-06-08,11:29:28,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxTHE7TUVZ0eDZYcCF4AaABAg,@kanayasual,UNNES TUNGGU AKU BUAT DAFTAR ULANG NANTI YA 14 JUNI 2021😇💜,Komentar
2021-06-10,01:32:55,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxTHE7TUVZ0eDZYcCF4AaABAg.9OKOPndtSHQ9OOTjQPV9ot,@silveriaulfa434,semangat,Balasan
2021-06-11,07:03:25,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxTHE7TUVZ0eDZYcCF4AaABAg.9OKOPndtSHQ9ORdLuAn4NQ,@setioageng1667,"Aminn, sama2 berdoa biar lulus bareng",Balasan
2021-06-12,04:46:51,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxTHE7TUVZ0eDZYcCF4AaABAg.9OKOPndtSHQ9OTyWYdpzCO,@Jamuracun-1222,Semoga lolos ges,Balasan
2021-06-15,01:52:51,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxTHE7TUVZ0eDZYcCF4AaABAg.9OKOPndtSHQ9OaNzgGWkRN,@setioageng1667,"Gimana, lolos ga",Balasan
2021-06-16,10:04:46,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxTHE7TUVZ0eDZYcCF4AaABAg.9OKOPndtSHQ9Odq4ZiyPTZ,@silveriaulfa434,@@setioageng1667 wah parah tanya tanya wkwk,Balasan
2021-06-08,11:28:48,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzFYWe_je-9SURNN9p4AaABAg,@ulayadaffa9591,Next bikin campus tour uny bang kan Deket tuh sama ugm,Komentar
2021-06-08,11:28:47,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgysreWhuWzhWsqVlNJ4AaABAg,@mauranandap7223,"mantep, jernih bgt kameranyaa mas!! btw di unnes juga ada kolam renangnya lhoo :D",Komentar
2021-06-19,05:26:35,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgysreWhuWzhWsqVlNJ4AaABAg.9OKOKtNcAeg9Ol3cf0-R-O,@asiancomparasion7656,Di unesa mlh ada pacuan kuda. Di UNNEs ada gak??😂,Balasan
2021-06-25,16:03:58,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgysreWhuWzhWsqVlNJ4AaABAg.9OKOKtNcAeg9P0eLEMy-gG,@wiradaigoro2200,"@@asiancomparasion7656 gaada tuh,",Balasan
2023-10-12,02:25:10,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgysreWhuWzhWsqVlNJ4AaABAg.9OKOKtNcAeg9vkY_HnZ7ou,@Manyalin7CEO,Oke siap Di ada ke Jakarta,Balasan
2021-06-08,11:28:38,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyglPov8GXx8H4bJuN4AaABAg,@endosriarinda2346,Universitas  tidar,Komentar
2021-06-08,11:20:10,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyKp0ZHCXcssdj8UTV4AaABAg,@faginzaedanyasfi1347,Ke PTKIN dong kak🙏,Komentar
2021-06-08,11:17:51,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy3jgVgiBJDbE5uJ3h4AaABAg,@zashidadeeza8378,Tour kampus unsoed,Komentar
2021-06-08,11:12:50,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugybsg82DSp7swD4ubF4AaABAg,@zashidadeeza8378,Totalitasss!! Barakallah,Komentar
2021-06-08,11:11:15,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzNHDs9oehRrQnJnTp4AaABAg,@prettyannisa3567,Bismillah 14 juni jadi maba unnes,Komentar
2021-06-08,11:01:26,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxSWaYvPKLna-CqsQt4AaABAg,@mhdhafizibrahimlubis6687,Tour polbangtan Medan,Komentar
2021-06-08,10:59:21,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwGvibpd5RCip5jLJx4AaABAg,@muhammadaziz5723,Itb,Komentar
2021-06-08,10:56:31,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyTd6IZ7F3GjaWx4rF4AaABAg,@ds_256_nicodhemusnovanto9,UNUD kak,Komentar
2021-06-08,10:51:46,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwzQS4NIPN8i51b4zh4AaABAg,@alisahayatina6177,Nunggu kampus tour Unilaa,Komentar
2021-06-08,10:50:54,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxLdExpS1R5Dd2NTVB4AaABAg,@anggisannicosihaloho8084,Fix jurusan jurusan di unnes ada gk jurusan pendidikan biologi  kk😅,Komentar
2021-06-08,11:06:07,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxLdExpS1R5Dd2NTVB4AaABAg.9OKK-Mhzcec9OKLjvSsDup,@fauzisyani4465,"Ada kok, masuknya nanti di FMIPA kalau di Unnes.",Balasan
2021-06-08,10:44:49,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx78UnMYlrFAWmeIuF4AaABAg,@arlinramadhayani,Tour ke sumatra dong mas danang 😁,Komentar
2021-06-08,10:43:36,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwN9MYlpm0-rz3Xhbd4AaABAg,@kiranafarraaskhairunnisa7560,UI kakk,Komentar
2021-06-08,10:40:10,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxHv6_WpeMUD_CQ_LN4AaABAg,@akhsanchoerul7781,Campus tour UNSOED kak,Komentar
2021-06-08,10:37:59,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzXLdEBy8TRAx_3keN4AaABAg,@faniaulia7614,kampus abc unair kakkk,Komentar
2021-06-08,10:36:48,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzXdxgZu7nXYoPk77Z4AaABAg,@adelapuspitasari8069,Ke polines dong kak,Komentar
2021-06-08,10:33:39,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwkMShOhqbId1Xi6Qx4AaABAg,@bintanga3748,Next Campus tour UIN SUNAN KALIJAGA,Komentar
2021-06-08,10:32:28,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyekH2t2uJM0MuM3Ch4AaABAg,@mirzasidiqkurniawan7277,Universitas Brawijaya kakk,Komentar
2021-06-08,10:31:22,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgysG9cT8jJLl5bd7_l4AaABAg,@kepokekdora9231,saya nunggu undip please,Komentar
2021-06-08,10:29:07,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzV7J0UqHcuACl0RRZ4AaABAg,@jhossyandressaputraakim2576,Kak danang UII dong Please  🙏🙏🙏🙏🙏🙏,Komentar
2021-06-08,10:27:07,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwYgHiqst6wpCcEi_94AaABAg,@rohmatubaidillah7180,Ditunggu kampus Tournya di UB,Komentar
2021-06-08,10:24:12,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxED3PrfwZgGaDwIgJ4AaABAg,@fatimatuszahro1450,Shoot videonya keren,Komentar
2021-06-08,10:21:41,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxH0AoOwYD1Wb8QqKN4AaABAg,@faradisaa9813,bismillah lolos unnes sbmptn 2021,Komentar
2021-06-08,10:12:31,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugz6cwfJu_Za9_hYnIB4AaABAg,@robotsaktichannel5097,Bang coba ngomong cepat dong😂,Komentar
2021-06-08,10:08:33,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyyzRzl6sztP72rL3l4AaABAg,@chabibadnanalkaaf3716,"Mas, lanjut campus tour UIN Jogja 😂🙏",Komentar
2021-06-08,10:05:08,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugwd5zWkF8vcMoA22LN4AaABAg,@LukmanAinul,Gass ITS mas😁👍,Komentar
2021-06-09,01:14:15,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugwd5zWkF8vcMoA22LN4AaABAg.9OKElE__Bph9OLrnpZgX1C,@matthewr.t6089,Up,Balasan
2021-06-08,10:00:31,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzPeR9cTVuwy4GaNfh4AaABAg,@sitiajimaturokhmah1722,Bismillah semoga tahun ini jadi Maba Unnes🙏🏻,Komentar
2021-07-28,03:58:44,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzPeR9cTVuwy4GaNfh4AaABAg.9OKEEJYNiqG9QKK_O0f5z5,@sitiajimaturokhmah1722,Alhamdulillah akhirnya kesampaian,Balasan
2021-08-22,17:18:13,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzPeR9cTVuwy4GaNfh4AaABAg.9OKEEJYNiqG9RM7wrF9Sc5,@naufalvect7530,@@sitiajimaturokhmah1722 wkwkk,Balasan
2021-06-08,09:58:51,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyGdH5pPnXh6LAHVnd4AaABAg,@madesandimardita7875,Next UNILA BANG kampus terbaik di lampung,Komentar
2021-06-08,09:58:25,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxd0z8mpkkmM8a-Rf54AaABAg,@nafifadhilah6010,"Keren bang, ditunggu campus tour UNDIP-nya",Komentar
2021-06-19,05:10:42,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxd0z8mpkkmM8a-Rf54AaABAg.9OKDzwT0uQ29Ol1oNRNFWK,@asiancomparasion7656,Up,Balasan
2021-06-19,05:10:48,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxd0z8mpkkmM8a-Rf54AaABAg.9OKDzwT0uQ29Ol1p0qE51a,@asiancomparasion7656,Setuju,Balasan
2021-06-19,05:10:52,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxd0z8mpkkmM8a-Rf54AaABAg.9OKDzwT0uQ29Ol1p_Dl4Ut,@asiancomparasion7656,Up,Balasan
2021-06-08,09:50:22,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw6Hj9tDF5wo2n46Id4AaABAg,@nurainah8010,Kampus tour ke UM dong kak,Komentar
2021-06-08,09:50:17,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzpKW8Vzpmw_xZ2-dt4AaABAg,@Andikasmz,Unnes hawa nya dingin ya ?,Komentar
2021-06-09,02:05:08,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzpKW8Vzpmw_xZ2-dt4AaABAg.9OKD3U0jQMM9OLxcSTMuOS,@erikafitriyana5028,Ga juga,Balasan
2021-06-12,06:04:16,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzpKW8Vzpmw_xZ2-dt4AaABAg.9OKD3U0jQMM9OU6NX7nAth,@Farhan-go3xf,Panas klo siang tp kalo malem dingin,Balasan
2021-06-29,04:48:07,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzpKW8Vzpmw_xZ2-dt4AaABAg.9OKD3U0jQMM9P9kAegb80V,@titaniapuput9160,"Sekarang sih lagi adem, lagi di unnes ni",Balasan
2021-06-08,09:50:06,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx2H4p4NTP4mv3Kwtl4AaABAg,@talithaalmaputri7611,campus tour UPN jogja kaa🥺,Komentar
2021-06-08,09:49:02,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyHpxRhQhdYfQB4GEJ4AaABAg,@muhammadarsyadrifai_fbs3929,Uny gasss mas danang,Komentar
2021-06-08,09:45:57,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwvUcuSX0rOC-JIINB4AaABAg,@rehandheopratidinawidaryon1238,UNNES apik polll . Ayo unnes cepetlah kuliah offline,Komentar
2021-06-08,09:43:55,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzMVpVPWKoep304XqJ4AaABAg,@rizkyseptiana8646,Next UNDIP🙃,Komentar
2021-06-08,09:42:14,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyDHJmMNfnquJNR1Mt4AaABAg,@user-et3mw8jb2b,UNDIP kak,Komentar
2021-06-08,09:41:44,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxG01LzpFJaK3Tp1354AaABAg,@azzan1920,Nex ITB kak,Komentar
2021-06-09,01:14:40,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxG01LzpFJaK3Tp1354AaABAg.9OKC4kD9QVb9OLrqmkGlgN,@matthewr.t6089,Up,Balasan
2021-06-08,09:39:39,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugybh0Ny98li7Fywls54AaABAg,@ogzatt_13,Next Campus Tour Universitas Mercu Buana Yogyakarta✨,Komentar
2021-06-10,06:34:11,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugybh0Ny98li7Fywls54AaABAg.9OKBqUkbdwK9OP0CwWVsT_,@fanrezaaepinnn49,waahh umby jogjaa ya😂👍,Balasan
2021-06-11,23:50:09,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugybh0Ny98li7Fywls54AaABAg.9OKBqUkbdwK9OTRZNrBE_z,@haidardallas2045,Eh ogi,Balasan
2021-06-08,09:38:57,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxfdXIcVp_2V-09SX94AaABAg,@m.nofalfauzi7794,Next video UNDIP dong kak tetangganya,Komentar
2021-06-08,09:37:34,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwRIPXOPhrfJxBM8bh4AaABAg,@lucenthilmy7735,gilak videonya keren banget sih,Komentar
2021-06-08,09:30:14,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugwj4eaOVpauqISEkIB4AaABAg,@awangardhiansah3879,Bismillah 14 juni lolos unnes amin,Komentar
2021-07-20,10:14:46,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugwj4eaOVpauqISEkIB4AaABAg.9OKAlYvWGYj9Q0PFV1aSx2,@RevanNuradhi,lolos ga nih?,Balasan
2021-07-20,10:26:05,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugwj4eaOVpauqISEkIB4AaABAg.9OKAlYvWGYj9Q0QYPiE7Y7,@awangardhiansah3879,@@RevanNuradhi lolos alhamdulillah,Balasan
2021-06-08,09:28:03,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx7rWI2ee1q2UV8YBF4AaABAg,@ahmadilhammasfulfani4270,Universitas Lambung Mangkurat di Banjarmasin bang,Komentar
2021-06-10,12:46:03,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx7rWI2ee1q2UV8YBF4AaABAg.9OKAWaFxtMb9OPflUh0QtQ,@wahyunidebora570,iya.. berani ga ke Kalimantan🤭,Balasan
